# color images
# file: 'rgbd_dataset_freiburg3_structure_texture_near.bag'
# timestamp filename
1341839327.392692 rgb/1341839327.392692.png
1341839327.424683 rgb/1341839327.424683.png
1341839327.460744 rgb/1341839327.460744.png
1341839327.492713 rgb/1341839327.492713.png
1341839327.524801 rgb/1341839327.524801.png
1341839327.560844 rgb/1341839327.560844.png
1341839327.592601 rgb/1341839327.592601.png
1341839327.624910 rgb/1341839327.624910.png
1341839327.660734 rgb/1341839327.660734.png
1341839327.692726 rgb/1341839327.692726.png
1341839327.728746 rgb/1341839327.728746.png
1341839327.760684 rgb/1341839327.760684.png
1341839327.792848 rgb/1341839327.792848.png
1341839327.828735 rgb/1341839327.828735.png
1341839327.860775 rgb/1341839327.860775.png
1341839327.892707 rgb/1341839327.892707.png
1341839327.928885 rgb/1341839327.928885.png
1341839327.960681 rgb/1341839327.960681.png
1341839327.992694 rgb/1341839327.992694.png
1341839328.028635 rgb/1341839328.028635.png
1341839328.060669 rgb/1341839328.060669.png
1341839328.096628 rgb/1341839328.096628.png
1341839328.128788 rgb/1341839328.128788.png
1341839328.160826 rgb/1341839328.160826.png
1341839328.196725 rgb/1341839328.196725.png
1341839328.228674 rgb/1341839328.228674.png
1341839328.260676 rgb/1341839328.260676.png
1341839328.296667 rgb/1341839328.296667.png
1341839328.328755 rgb/1341839328.328755.png
1341839328.360635 rgb/1341839328.360635.png
1341839328.396819 rgb/1341839328.396819.png
1341839328.428710 rgb/1341839328.428710.png
1341839328.464835 rgb/1341839328.464835.png
1341839328.496659 rgb/1341839328.496659.png
1341839328.528673 rgb/1341839328.528673.png
1341839328.564728 rgb/1341839328.564728.png
1341839328.596755 rgb/1341839328.596755.png
1341839328.625878 rgb/1341839328.625878.png
1341839328.657644 rgb/1341839328.657644.png
1341839328.693566 rgb/1341839328.693566.png
1341839328.725884 rgb/1341839328.725884.png
1341839328.757668 rgb/1341839328.757668.png
1341839328.793500 rgb/1341839328.793500.png
1341839328.826689 rgb/1341839328.826689.png
1341839328.861628 rgb/1341839328.861628.png
1341839328.893838 rgb/1341839328.893838.png
1341839328.925828 rgb/1341839328.925828.png
1341839328.961597 rgb/1341839328.961597.png
1341839328.993736 rgb/1341839328.993736.png
1341839329.026046 rgb/1341839329.026046.png
1341839329.061681 rgb/1341839329.061681.png
1341839329.093651 rgb/1341839329.093651.png
1341839329.129705 rgb/1341839329.129705.png
1341839329.161766 rgb/1341839329.161766.png
1341839329.193630 rgb/1341839329.193630.png
1341839329.229958 rgb/1341839329.229958.png
1341839329.261621 rgb/1341839329.261621.png
1341839329.293826 rgb/1341839329.293826.png
1341839329.330161 rgb/1341839329.330161.png
1341839329.361576 rgb/1341839329.361576.png
1341839329.397677 rgb/1341839329.397677.png
1341839329.429794 rgb/1341839329.429794.png
1341839329.462095 rgb/1341839329.462095.png
1341839329.497776 rgb/1341839329.497776.png
1341839329.529609 rgb/1341839329.529609.png
1341839329.565820 rgb/1341839329.565820.png
1341839329.597604 rgb/1341839329.597604.png
1341839329.629668 rgb/1341839329.629668.png
1341839329.665800 rgb/1341839329.665800.png
1341839329.697644 rgb/1341839329.697644.png
1341839329.729773 rgb/1341839329.729773.png
1341839329.765624 rgb/1341839329.765624.png
1341839329.797643 rgb/1341839329.797643.png
1341839329.833722 rgb/1341839329.833722.png
1341839329.865810 rgb/1341839329.865810.png
1341839329.897566 rgb/1341839329.897566.png
1341839329.933593 rgb/1341839329.933593.png
1341839329.965703 rgb/1341839329.965703.png
1341839329.997622 rgb/1341839329.997622.png
1341839330.033691 rgb/1341839330.033691.png
1341839330.065682 rgb/1341839330.065682.png
1341839330.101720 rgb/1341839330.101720.png
1341839330.133799 rgb/1341839330.133799.png
1341839330.165594 rgb/1341839330.165594.png
1341839330.201660 rgb/1341839330.201660.png
1341839330.233709 rgb/1341839330.233709.png
1341839330.265739 rgb/1341839330.265739.png
1341839330.301821 rgb/1341839330.301821.png
1341839330.333763 rgb/1341839330.333763.png
1341839330.369586 rgb/1341839330.369586.png
1341839330.401592 rgb/1341839330.401592.png
1341839330.433755 rgb/1341839330.433755.png
1341839330.469655 rgb/1341839330.469655.png
1341839330.501951 rgb/1341839330.501951.png
1341839330.533811 rgb/1341839330.533811.png
1341839330.569658 rgb/1341839330.569658.png
1341839330.601587 rgb/1341839330.601587.png
1341839330.637700 rgb/1341839330.637700.png
1341839330.669658 rgb/1341839330.669658.png
1341839330.701704 rgb/1341839330.701704.png
1341839330.737621 rgb/1341839330.737621.png
1341839330.769669 rgb/1341839330.769669.png
1341839330.805848 rgb/1341839330.805848.png
1341839330.837580 rgb/1341839330.837580.png
1341839330.869617 rgb/1341839330.869617.png
1341839330.905589 rgb/1341839330.905589.png
1341839330.937600 rgb/1341839330.937600.png
1341839330.969715 rgb/1341839330.969715.png
1341839331.005663 rgb/1341839331.005663.png
1341839331.037575 rgb/1341839331.037575.png
1341839331.073681 rgb/1341839331.073681.png
1341839331.105674 rgb/1341839331.105674.png
1341839331.137723 rgb/1341839331.137723.png
1341839331.173604 rgb/1341839331.173604.png
1341839331.206025 rgb/1341839331.206025.png
1341839331.237569 rgb/1341839331.237569.png
1341839331.273666 rgb/1341839331.273666.png
1341839331.305627 rgb/1341839331.305627.png
1341839331.341607 rgb/1341839331.341607.png
1341839331.373735 rgb/1341839331.373735.png
1341839331.405705 rgb/1341839331.405705.png
1341839331.441639 rgb/1341839331.441639.png
1341839331.473794 rgb/1341839331.473794.png
1341839331.505887 rgb/1341839331.505887.png
1341839331.541633 rgb/1341839331.541633.png
1341839331.573588 rgb/1341839331.573588.png
1341839331.609760 rgb/1341839331.609760.png
1341839331.641625 rgb/1341839331.641625.png
1341839331.673616 rgb/1341839331.673616.png
1341839331.709625 rgb/1341839331.709625.png
1341839331.741634 rgb/1341839331.741634.png
1341839331.777583 rgb/1341839331.777583.png
1341839331.809615 rgb/1341839331.809615.png
1341839331.841790 rgb/1341839331.841790.png
1341839331.877680 rgb/1341839331.877680.png
1341839331.909730 rgb/1341839331.909730.png
1341839331.941711 rgb/1341839331.941711.png
1341839331.977710 rgb/1341839331.977710.png
1341839332.009735 rgb/1341839332.009735.png
1341839332.045792 rgb/1341839332.045792.png
1341839332.077575 rgb/1341839332.077575.png
1341839332.116871 rgb/1341839332.116871.png
1341839332.152604 rgb/1341839332.152604.png
1341839332.184662 rgb/1341839332.184662.png
1341839332.216752 rgb/1341839332.216752.png
1341839332.252770 rgb/1341839332.252770.png
1341839332.284701 rgb/1341839332.284701.png
1341839332.320752 rgb/1341839332.320752.png
1341839332.352704 rgb/1341839332.352704.png
1341839332.384789 rgb/1341839332.384789.png
1341839332.420694 rgb/1341839332.420694.png
1341839332.453030 rgb/1341839332.453030.png
1341839332.484688 rgb/1341839332.484688.png
1341839332.520706 rgb/1341839332.520706.png
1341839332.552671 rgb/1341839332.552671.png
1341839332.584673 rgb/1341839332.584673.png
1341839332.620880 rgb/1341839332.620880.png
1341839332.652689 rgb/1341839332.652689.png
1341839332.688723 rgb/1341839332.688723.png
1341839332.720653 rgb/1341839332.720653.png
1341839332.752651 rgb/1341839332.752651.png
1341839332.788721 rgb/1341839332.788721.png
1341839332.820842 rgb/1341839332.820842.png
1341839332.852685 rgb/1341839332.852685.png
1341839332.888848 rgb/1341839332.888848.png
1341839332.920995 rgb/1341839332.920995.png
1341839332.952682 rgb/1341839332.952682.png
1341839332.988738 rgb/1341839332.988738.png
1341839333.020623 rgb/1341839333.020623.png
1341839333.056704 rgb/1341839333.056704.png
1341839333.088657 rgb/1341839333.088657.png
1341839333.120706 rgb/1341839333.120706.png
1341839333.156633 rgb/1341839333.156633.png
1341839333.188765 rgb/1341839333.188765.png
1341839333.220616 rgb/1341839333.220616.png
1341839333.256627 rgb/1341839333.256627.png
1341839333.288720 rgb/1341839333.288720.png
1341839333.320582 rgb/1341839333.320582.png
1341839333.356732 rgb/1341839333.356732.png
1341839333.388697 rgb/1341839333.388697.png
1341839333.420710 rgb/1341839333.420710.png
1341839333.456775 rgb/1341839333.456775.png
1341839333.488704 rgb/1341839333.488704.png
1341839333.524711 rgb/1341839333.524711.png
1341839333.556624 rgb/1341839333.556624.png
1341839333.588625 rgb/1341839333.588625.png
1341839333.624629 rgb/1341839333.624629.png
1341839333.656568 rgb/1341839333.656568.png
1341839333.692659 rgb/1341839333.692659.png
1341839333.724668 rgb/1341839333.724668.png
1341839333.756687 rgb/1341839333.756687.png
1341839333.792785 rgb/1341839333.792785.png
1341839333.824592 rgb/1341839333.824592.png
1341839333.860713 rgb/1341839333.860713.png
1341839333.892664 rgb/1341839333.892664.png
1341839333.924772 rgb/1341839333.924772.png
1341839333.960800 rgb/1341839333.960800.png
1341839333.992556 rgb/1341839333.992556.png
1341839334.028677 rgb/1341839334.028677.png
1341839334.060751 rgb/1341839334.060751.png
1341839334.092709 rgb/1341839334.092709.png
1341839334.128631 rgb/1341839334.128631.png
1341839334.160667 rgb/1341839334.160667.png
1341839334.196648 rgb/1341839334.196648.png
1341839334.228784 rgb/1341839334.228784.png
1341839334.260936 rgb/1341839334.260936.png
1341839334.328751 rgb/1341839334.328751.png
1341839334.357594 rgb/1341839334.357594.png
1341839334.389793 rgb/1341839334.389793.png
1341839334.421707 rgb/1341839334.421707.png
1341839334.458010 rgb/1341839334.458010.png
1341839334.489685 rgb/1341839334.489685.png
1341839334.525784 rgb/1341839334.525784.png
1341839334.557792 rgb/1341839334.557792.png
1341839334.589872 rgb/1341839334.589872.png
1341839334.625782 rgb/1341839334.625782.png
1341839334.657843 rgb/1341839334.657843.png
1341839334.689637 rgb/1341839334.689637.png
1341839334.725841 rgb/1341839334.725841.png
1341839334.757940 rgb/1341839334.757940.png
1341839334.793688 rgb/1341839334.793688.png
1341839334.826159 rgb/1341839334.826159.png
1341839334.857927 rgb/1341839334.857927.png
1341839334.893837 rgb/1341839334.893837.png
1341839334.925643 rgb/1341839334.925643.png
1341839334.958884 rgb/1341839334.958884.png
1341839334.993773 rgb/1341839334.993773.png
1341839335.025708 rgb/1341839335.025708.png
1341839335.061854 rgb/1341839335.061854.png
1341839335.093687 rgb/1341839335.093687.png
1341839335.125723 rgb/1341839335.125723.png
1341839335.161765 rgb/1341839335.161765.png
1341839335.193620 rgb/1341839335.193620.png
1341839335.229620 rgb/1341839335.229620.png
1341839335.261647 rgb/1341839335.261647.png
1341839335.293594 rgb/1341839335.293594.png
1341839335.330288 rgb/1341839335.330288.png
1341839335.361768 rgb/1341839335.361768.png
1341839335.393779 rgb/1341839335.393779.png
1341839335.429685 rgb/1341839335.429685.png
1341839335.461748 rgb/1341839335.461748.png
1341839335.497763 rgb/1341839335.497763.png
1341839335.529696 rgb/1341839335.529696.png
1341839335.561678 rgb/1341839335.561678.png
1341839335.597774 rgb/1341839335.597774.png
1341839335.629668 rgb/1341839335.629668.png
1341839335.661725 rgb/1341839335.661725.png
1341839335.698267 rgb/1341839335.698267.png
1341839335.729842 rgb/1341839335.729842.png
1341839335.765671 rgb/1341839335.765671.png
1341839335.798008 rgb/1341839335.798008.png
1341839335.829597 rgb/1341839335.829597.png
1341839335.865741 rgb/1341839335.865741.png
1341839335.897733 rgb/1341839335.897733.png
1341839335.929801 rgb/1341839335.929801.png
1341839335.965821 rgb/1341839335.965821.png
1341839335.997645 rgb/1341839335.997645.png
1341839336.033633 rgb/1341839336.033633.png
1341839336.065708 rgb/1341839336.065708.png
1341839336.097620 rgb/1341839336.097620.png
1341839336.133580 rgb/1341839336.133580.png
1341839336.165684 rgb/1341839336.165684.png
1341839336.201770 rgb/1341839336.201770.png
1341839336.234199 rgb/1341839336.234199.png
1341839336.265733 rgb/1341839336.265733.png
1341839336.301605 rgb/1341839336.301605.png
1341839336.333617 rgb/1341839336.333617.png
1341839336.365711 rgb/1341839336.365711.png
